# angle_deg distance_mm
144.453 1686.250
145.891 1643.750
183.406 196.000
267.875 485.250
269.266 490.250
275.500 1916.000
276.938 1889.250
280.516 932.500
281.844 947.500
284.953 804.250
286.422 790.000
287.734 786.500
311.891 204.500
313.281 202.750
333.266 560.750
334.703 559.000
336.031 558.000
340.922 2725.500
342.328 2734.500
346.797 1859.750
348.172 1825.750
349.562 1802.000
351.016 1782.500
352.422 1764.000
353.812 1741.750
355.203 1718.750
9.000 2211.250
14.578 2187.000
15.969 2178.500
17.359 2178.250
18.797 2177.750
20.172 2178.500
21.547 2179.250
22.953 2180.250
24.344 2182.000
28.562 2191.500
29.938 2199.500
31.344 2210.500
32.703 2221.500
34.125 2236.750
35.531 2255.500
36.891 2275.250
38.297 2292.500
39.703 2309.500
41.094 2333.000
42.484 2361.500
43.875 2387.000
52.250 2588.750
53.609 2622.750
57.438 896.750
58.875 888.250
60.375 888.500
61.703 899.250
82.281 587.750
83.719 577.750
85.141 569.250
86.422 563.500
87.984 559.500
89.328 555.750
90.719 553.750
92.203 552.750
93.594 553.000
95.016 555.000
101.812 580.500
103.172 590.000
104.312 605.000
119.406 2314.750
126.297 2624.750
144.781 1675.500
146.203 1638.750
173.797 225.500
183.750 195.750
268.297 488.750
269.609 492.250
275.891 1903.250
277.281 1886.750
280.828 935.000
282.188 960.000
285.375 802.250
286.812 786.500
288.172 788.750
295.297 2245.500
312.234 204.500
313.641 201.000
335.094 558.250
336.406 557.500
341.406 2701.000
342.797 2692.250
347.266 1845.250
348.672 1815.750
350.047 1795.250
351.438 1776.750
352.875 1757.000
354.328 1734.250
355.719 1715.750
6.672 2219.750
9.469 2201.500
12.281 2188.750
13.656 2183.500
15.078 2180.750
16.453 2179.500
17.828 2178.500
19.234 2176.500
20.672 2176.250
22.031 2178.500
23.422 2181.250
24.828 2183.000
26.219 2184.000
27.625 2187.250
29.016 2195.500
30.406 2203.750
31.812 2214.500
33.203 2229.250
34.641 2245.000
36.047 2265.250
37.422 2283.250
38.828 2299.000
40.203 2319.000
41.609 2344.500
43.000 2373.000
44.422 2396.500
52.750 2604.250
54.156 2638.000
58.078 890.500
59.359 887.750
60.906 891.250
81.312 594.250
82.812 582.750
84.234 573.750
85.766 566.500
87.172 561.750
88.500 558.000
89.922 555.000
91.219 553.000
92.672 553.500
94.203 554.000
95.359 558.750
99.562 568.500
101.094 576.750
102.453 585.000
103.797 597.000
121.391 2643.500
122.781 2638.000
124.188 2630.750
126.984 2701.250
145.469 1650.000
254.234 200.250
275.250 1921.250
276.625 1890.750
280.172 931.000
281.531 940.250
282.938 964.250
286.172 790.500
287.500 785.750
288.812 801.000
310.828 205.250
313.016 203.000
314.422 201.250
334.469 558.500
336.031 558.000
337.203 557.250
340.828 2725.500
342.250 2731.250
346.703 1860.250
348.078 1826.250
349.469 1803.250
350.906 1783.500
352.328 1764.000
353.719 1742.000
355.156 1720.750
356.547 1738.250
8.953 2210.750
10.359 2203.500
11.688 2200.750
17.281 2178.000
18.656 2176.500
20.062 2177.250
21.484 2179.250
22.891 2180.000
24.297 2181.500
28.453 2191.250
29.859 2198.250
31.250 2209.500
32.656 2221.250
34.047 2236.750
35.484 2255.250
36.906 2274.250
38.297 2292.000
39.672 2309.250
41.078 2332.500
42.453 2361.750
43.875 2387.500
52.188 2588.750
53.578 2622.250
57.438 896.500
58.906 889.750
60.297 890.250
61.703 899.500
82.312 586.500
83.641 577.750
85.047 569.250
86.703 562.750
87.922 558.750
89.297 555.750
90.734 553.750
92.266 553.250
93.625 553.250
95.062 554.750
101.844 581.250
103.328 591.250
145.000 1661.500
175.672 224.750
267.406 482.500
270.000 492.000
276.297 1897.000
279.953 932.750
282.594 961.000
285.719 796.750
287.125 785.750
288.562 795.750
312.984 203.000
314.141 200.750
315.531 200.500
334.203 558.750
335.734 558.250
337.109 556.250
340.547 2733.250
346.406 1866.750
347.812 1831.000
349.172 1805.500
350.594 1786.750
352.016 1770.000
353.422 1748.500
354.828 1723.750
356.234 1729.500
5.828 2218.000
10.062 2205.500
11.453 2187.500
12.859 2186.500
14.250 2185.250
15.625 2182.000
17.016 2180.500
18.422 2178.500
19.828 2175.750
21.219 2177.250
22.641 2180.250
24.016 2181.500
28.234 2190.250
29.594 2197.000
31.031 2206.000
32.422 2219.500
33.781 2236.500
35.281 2254.250
36.688 2273.500
38.094 2291.000
39.469 2307.000
40.891 2331.750
42.266 2358.500
43.656 2382.250
52.047 2587.250
53.438 2619.500
57.266 899.000
58.812 887.250
60.219 886.750
61.500 897.000
82.125 587.750
83.703 577.750
85.031 569.250
86.250 563.750
87.703 560.000
89.281 556.000
90.750 553.750
92.031 552.750
93.438 553.250
94.922 555.000
101.594 580.000
102.891 590.000
104.234 605.000
119.406 2313.500
126.297 2625.250
144.891 1668.250
146.312 1638.500
175.500 224.750
183.875 196.000
267.141 485.000
269.875 493.500
276.156 1903.000
279.797 937.000
281.109 937.500
282.547 959.750
285.609 797.250
287.094 784.000
288.344 791.500
312.609 203.250
314.016 200.250
334.250 560.000
335.609 558.250
336.781 558.250
347.688 1837.750
349.062 1809.500
350.453 1787.750
351.891 1770.250
353.266 1749.000
354.703 1725.250
356.125 1726.250
7.109 2218.750
9.922 2202.500
11.344 2188.000
12.766 2184.500
14.156 2183.750
15.547 2181.750
16.938 2178.500
18.359 2177.750
19.734 2177.000
21.125 2177.500
22.578 2180.250
23.938 2181.750
28.141 2190.250
29.547 2197.000
30.922 2205.250
32.344 2218.500
33.766 2236.500
35.219 2254.250
36.641 2273.000
38.000 2290.250
39.391 2305.500
40.797 2328.750
42.203 2356.750
43.609 2382.000
52.000 2586.500
53.391 2619.250
57.328 900.250
58.766 887.000
60.062 886.500
61.422 896.750
82.000 588.750
83.594 577.750
84.875 569.750
86.422 564.250
87.625 560.000
89.266 556.000
90.703 553.750
91.969 552.750
93.281 553.250
94.703 555.000
101.703 580.250
102.984 590.000
104.297 605.000
119.438 2313.750
126.359 2626.750
144.922 1667.250
146.328 1638.000
174.000 225.250
183.938 196.500
267.219 482.750
269.891 492.000
276.250 1896.500
279.812 934.250
282.656 960.750
285.781 797.250
287.094 785.750
288.469 795.500
312.750 203.000
314.141 200.750
315.547 200.500
334.078 559.750
335.594 558.000
337.109 556.250
346.406 1870.500
347.781 1833.750
349.172 1805.750
350.578 1787.000
352.031 1769.750
353.391 1748.250
354.844 1723.750
356.219 1730.250
5.859 2218.500
8.625 2220.500
10.047 2204.250
11.453 2187.500
12.859 2186.250
14.281 2186.250
15.672 2183.000
17.062 2180.250
18.484 2178.250
19.859 2175.750
21.297 2176.500
22.703 2179.750
24.078 2181.500
28.281 2190.000
29.688 2197.000
31.062 2206.250
32.469 2219.000
33.875 2235.500
35.312 2253.500
36.672 2273.500
38.078 2290.500
39.484 2306.750
40.875 2332.000
42.250 2360.000
43.688 2383.250
52.062 2586.500
53.453 2619.250
57.312 899.250
58.750 887.250
60.234 886.500
61.516 896.750
80.703 603.750
82.219 588.500
83.422 577.750
85.109 569.250
86.453 563.750
87.875 559.500
89.266 555.750
90.750 553.750
91.953 552.750
93.422 553.000
94.875 555.000
101.875 581.000
103.141 590.500
104.375 605.250
144.922 1663.500
146.328 1638.250
175.578 225.000
267.375 482.500
270.000 491.750
276.328 1896.250
279.953 933.000
282.578 960.250
285.828 796.750
287.094 785.750
288.562 795.250
312.719 203.000
314.125 200.750
315.516 200.500
334.297 559.750
335.562 558.000
337.078 556.250
346.391 1869.750
347.781 1833.000
349.172 1806.250
350.594 1787.250
352.016 1769.250
353.422 1748.000
354.859 1723.750
356.203 1730.250
5.875 2218.250
10.047 2206.250
11.469 2187.500
12.859 2186.000
14.266 2185.000
15.656 2182.000
17.047 2180.250
18.438 2178.250
19.859 2175.500
21.234 2177.250
22.641 2180.750
24.047 2181.500
28.219 2190.250
29.625 2197.000
31.016 2206.250
32.438 2219.000
33.812 2236.000
35.266 2254.000
36.641 2273.250
38.062 2290.500
39.469 2306.250
40.844 2330.000
42.234 2357.000
43.641 2381.750
52.016 2586.000
53.406 2619.000
57.203 900.250
58.672 887.250
60.109 886.500
61.562 896.500
82.125 588.500
83.469 577.750
85.062 569.250
86.312 563.750
87.891 560.000
89.109 556.000
90.500 553.750
92.156 552.750
93.312 553.250
94.859 555.000
101.766 580.250
103.172 590.000
104.328 605.000
119.375 2313.750
124.953 2569.500
144.859 1667.500
146.203 1636.750
174.094 225.000
183.938 196.500
270.266 491.750
276.328 1895.750
279.984 933.500
282.609 960.250
285.766 796.250
287.141 785.500
288.516 795.250
312.750 203.000
314.391 200.750
334.125 558.750
335.625 558.000
337.125 556.000
340.562 2733.750
346.438 1868.750
347.828 1832.750
349.250 1806.500
350.641 1787.250
352.031 1769.000
353.453 1748.000
354.891 1723.750
356.266 1732.750
5.859 2218.500
8.672 2215.000
10.078 2198.000
11.453 2187.500
12.875 2186.000
14.250 2185.500
15.656 2182.750
17.047 2180.250
18.453 2178.250
19.875 2175.500
21.234 2177.250
22.625 2180.750
24.062 2181.500
28.250 2190.250
29.609 2197.000
31.047 2205.750
32.422 2218.750
33.844 2236.250
35.250 2254.250
36.641 2273.500
38.031 2290.750
39.453 2306.250
40.812 2330.250
42.219 2357.500
43.641 2381.750
51.984 2586.250
53.375 2617.750
57.188 900.000
58.672 887.250
60.141 886.500
61.562 896.500
81.984 588.500
83.484 577.750
84.938 569.250
86.297 563.750
87.875 560.000
89.219 556.000
90.562 553.750
92.016 552.750
93.375 553.250
94.844 555.000
101.578 580.250
102.984 590.000
104.281 605.000
119.344 2314.000
144.844 1668.000
146.188 1636.750
175.531 225.000
183.922 196.500
267.344 482.500
270.219 491.750
276.266 1896.000
279.797 934.250
282.594 960.000
285.703 797.250
287.203 785.750
288.484 795.000
312.719 203.000
314.109 200.750
315.516 200.500
334.312 558.750
335.625 557.750
337.125 556.000
340.562 2733.000
346.422 1868.250
347.781 1832.250
349.234 1807.000
350.609 1787.500
352.000 1769.000
353.484 1748.000
354.859 1723.500
356.219 1730.000
5.844 2219.000
8.672 2221.000
10.062 2203.500
11.438 2187.250
12.875 2185.750
14.266 2184.750
15.688 2182.250
17.062 2180.500
18.484 2178.250
19.828 2175.500
21.250 2177.250
22.641 2180.500
24.062 2181.250
28.219 2190.250
29.641 2197.000
31.047 2206.000
32.406 2219.250
33.828 2236.500
35.297 2254.500
36.688 2273.750
38.094 2291.000
39.516 2306.500
40.875 2331.500
42.297 2360.000
43.656 2383.750
52.078 2586.500
53.438 2618.750
57.391 899.000
58.828 887.000
60.188 886.500
61.562 896.500
82.094 587.750
83.609 577.750
85.109 569.250
86.484 563.750
87.812 559.750
89.109 556.000
90.562 553.750
92.047 552.750
93.328 553.000
94.750 555.000
101.781 580.500
102.938 590.000
104.359 605.000
119.375 2314.250
126.328 2626.000
144.875 1667.500
146.312 1638.250
175.531 225.000
183.406 196.250
191.359 133.000
236.625 132.000
267.297 482.500
270.016 491.750
276.328 1896.000
279.969 933.250
282.609 960.000
285.781 796.500
287.156 785.750
288.547 795.250
312.844 203.000
314.250 201.000
334.344 559.000
335.797 558.000
337.078 556.750
340.703 2736.500
346.609 1865.750
347.906 1829.750
349.312 1806.250
350.750 1785.750
352.125 1766.250
353.594 1745.000
354.984 1722.000
356.328 1733.000
5.969 2219.250
8.750 2212.000
10.188 2199.750
11.609 2191.750
15.828 2183.250
17.219 2177.500
18.609 2176.500
20.016 2175.000
21.375 2176.500
22.781 2179.250
24.219 2181.250
28.406 2189.750
29.797 2198.500
31.172 2209.750
32.578 2221.250
33.969 2235.750
35.453 2253.750
36.875 2273.500
38.250 2292.250
39.672 2309.250
41.047 2332.250
42.438 2359.500
43.828 2385.250
52.219 2588.750
53.609 2622.250
57.547 896.500
58.922 889.500
60.344 890.250
61.625 899.750
80.953 602.000
82.266 587.500
83.641 577.750
85.281 569.000
86.578 562.750
87.938 558.750
89.469 555.750
90.891 553.750
92.281 553.250
93.734 553.250
95.109 554.750
101.766 581.250
103.281 591.500
104.656 607.000
119.656 2307.250
145.094 1660.250
175.531 224.750
253.406 200.250
275.281 1921.250
276.656 1891.000
280.266 929.250
281.562 940.500
282.984 964.500
286.141 791.000
287.484 786.000
288.891 801.250
294.750 2237.000
311.266 205.250
312.266 202.750
333.125 560.750
334.688 559.000
336.000 557.750
341.000 2729.750
342.406 2734.500
346.875 1853.500
348.297 1823.750
349.641 1801.500
351.078 1780.750
352.500 1762.000
353.891 1739.750
355.297 1717.250
3.578 2019.000
9.125 2211.750
12.000 2189.500
13.391 2180.750
16.188 2177.750
17.609 2178.000
19.016 2176.500
20.391 2175.500
21.781 2177.250
23.219 2180.750
24.609 2183.750
28.797 2192.500
30.219 2201.250
31.625 2213.500
33.016 2225.750
34.438 2242.750
35.859 2263.500
37.250 2280.500
38.641 2296.500
40.031 2315.500
41.453 2340.250
42.844 2369.000
44.250 2391.250
52.625 2599.250
57.844 892.000
59.266 887.500
60.656 890.500
81.297 596.500
82.750 583.750
84.016 574.750
85.531 567.000
86.828 561.750
88.391 558.000
89.797 554.750
91.281 553.000
92.656 553.500
94.047 554.000
95.406 557.250
102.344 584.000
103.469 595.000
104.922 611.500
124.125 2641.750
125.516 2665.000
126.922 2676.500
145.375 1650.000
175.688 224.250
252.875 199.750
254.266 200.250
276.734 1891.000
280.281 930.500
281.703 942.250
283.016 964.750
286.297 791.000
287.672 787.250
294.797 2235.500
311.750 205.250
313.156 202.750
333.312 560.500
334.484 558.750
336.062 557.750
340.906 2725.000
342.297 2734.000
346.781 1859.750
348.219 1825.750
349.641 1801.500
351.047 1781.000
352.453 1762.500
353.844 1741.500
355.281 1718.500
3.547 1993.750
9.094 2211.250
16.156 2186.500
17.516 2178.250
18.953 2176.500
20.328 2176.250
21.750 2178.000
23.141 2180.750
24.547 2184.000
28.750 2191.000
30.172 2201.250
31.547 2213.250
32.922 2226.750
34.328 2242.250
35.781 2260.250
37.156 2279.000
38.547 2296.500
39.969 2315.250
41.344 2338.500
42.750 2366.750
44.156 2390.750
52.516 2598.750
57.781 893.500
59.219 888.500
60.672 891.000
81.281 596.500
82.656 583.750
84.141 574.750
85.422 567.000
87.016 561.750
88.391 558.000
89.906 554.750
91.328 553.000
92.594 553.500
93.875 554.000
95.391 557.250
102.250 584.250
103.641 595.000
104.891 611.500
124.109 2647.250
125.500 2653.750
126.906 2658.750
145.344 1650.250
176.062 224.250
254.312 200.250
267.984 484.250
276.750 1890.250
280.297 930.500
281.750 943.750
283.141 966.250
286.219 791.000
287.609 787.250
294.828 2236.250
311.766 205.250
313.156 202.750
333.359 560.500
334.750 558.750
336.047 558.000
340.969 2728.750
342.375 2733.500
346.828 1854.000
348.297 1823.750
349.688 1801.250
351.062 1780.750
352.500 1762.250
353.922 1740.000
355.281 1717.250
3.594 2004.000
9.141 2211.000
16.109 2186.750
17.500 2178.250
18.922 2177.250
20.328 2177.000
21.719 2178.500
23.125 2181.000
24.484 2183.000
28.703 2190.750
30.094 2201.250
31.469 2213.250
32.875 2226.750
34.281 2242.250
35.688 2260.250
37.109 2278.750
38.500 2296.000
39.875 2314.000
41.281 2337.500
42.672 2366.750
44.109 2391.000
52.469 2599.000
57.766 893.250
59.109 888.250
60.578 891.000
81.234 595.500
82.781 583.250
84.062 574.500
85.422 567.000
86.828 561.750
88.375 558.000
89.906 554.750
91.312 553.000
92.672 553.500
93.906 554.000
95.453 557.250
102.266 584.250
103.703 595.000
105.016 611.500
124.062 2647.250
125.484 2656.000
126.875 2660.250
145.422 1650.250
175.016 224.250
254.312 200.250
276.656 1891.000
280.328 929.000
281.594 940.750
282.984 964.750
286.219 790.750
287.547 785.750
311.656 205.250
313.062 203.000
334.469 558.500
335.891 557.750
337.266 557.750
340.875 2724.750
342.297 2733.750
346.781 1860.000
348.141 1825.750
349.516 1802.750
350.938 1783.250
352.391 1763.750
353.781 1742.000
355.188 1719.000
8.969 2210.500
14.531 2186.750
15.938 2178.500
17.391 2178.250
18.750 2177.500
20.156 2178.250
21.531 2179.250
22.953 2180.250
24.344 2182.250
28.547 2191.500
29.938 2199.500
31.312 2211.000
32.734 2222.250
34.094 2236.750
35.609 2255.750
36.969 2275.500
38.359 2295.250
39.766 2313.500
41.172 2334.500
42.594 2362.500
43.953 2389.250
52.344 2596.250
57.594 896.000
59.062 889.250
60.453 891.500
61.828 904.750
80.906 599.750
82.469 586.000
83.891 576.250
85.266 568.000
86.750 562.500
88.031 558.500
89.406 555.250
91.062 553.500
92.406 553.000
93.828 553.250
95.156 555.000
101.906 582.750
103.250 592.750
104.734 607.750
119.719 2305.750
123.797 2613.250
145.188 1652.500
175.891 224.500
254.219 200.500
270.375 493.250
276.516 1893.250
280.125 930.000
281.438 937.500
282.844 958.250
285.922 796.000
287.391 787.000
288.719 798.250
311.547 205.250
312.953 203.000
334.531 559.250
335.922 558.000
337.156 556.750
340.703 2737.000
346.578 1865.500
347.953 1828.750
349.328 1805.000
350.719 1785.250
352.125 1766.000
353.547 1745.250
354.938 1722.250
356.344 1732.750
5.969 2221.250
8.750 2214.000
10.156 2199.750
11.531 2189.750
15.719 2181.250
17.141 2178.250
18.547 2178.250
19.922 2175.750
21.297 2176.500
22.703 2179.000
24.094 2181.250
28.297 2189.750
29.703 2197.000
31.078 2206.750
32.500 2219.750
33.875 2236.000
35.375 2253.750
36.766 2273.250
38.125 2290.750
39.562 2307.000
40.938 2331.750
42.344 2360.000
43.734 2385.250
52.094 2586.750
53.469 2619.000
57.344 899.000
58.703 887.000
60.141 886.500
61.500 896.750
82.109 588.250
83.594 577.750
85.062 569.250
86.453 563.750
87.828 560.000
89.125 556.000
90.562 553.750
91.969 552.750
93.438 553.250
94.719 555.000
101.750 580.250
102.922 590.000
104.234 604.250
119.375 2314.500
124.922 2569.500
144.859 1668.250
146.234 1636.750
175.484 225.250
183.859 196.000
253.812 196.250
267.188 485.000
269.906 493.500
276.156 1903.000
279.688 936.250
281.078 937.500
282.531 959.500
285.562 797.250
287.031 784.250
288.422 791.500
312.594 203.000
314.000 200.000
333.969 560.000
335.312 558.750
336.781 558.500
343.141 2680.000
347.578 1837.500
348.969 1810.750
350.422 1790.500
351.812 1771.250
353.188 1749.250
354.625 1727.000
355.984 1724.500
6.969 2219.250
9.812 2203.500
12.594 2188.250
14.016 2183.250
15.422 2180.250
16.812 2177.500
18.219 2177.500
19.625 2177.750
21.016 2179.000
22.422 2180.000
23.812 2180.750
28.016 2190.250
29.391 2195.500
30.766 2203.250
32.188 2216.750
33.562 2234.000
35.016 2251.750
36.406 2269.500
37.797 2286.750
39.203 2304.250
40.609 2328.000
42.000 2352.500
43.375 2376.750
44.812 2403.000
53.141 2612.750
57.000 905.250
58.516 888.000
59.875 886.500
61.203 893.750
81.656 590.250
83.312 579.250
84.672 571.000
86.203 565.250
87.609 561.000
89.016 556.750
90.328 554.000
91.859 553.000
93.219 553.500
94.656 555.000
101.312 579.250
102.891 588.250
104.062 601.500
144.562 1681.500
145.953 1642.750
183.609 196.000
267.031 486.750
269.750 495.500
276.094 1903.250
281.047 937.250
282.469 959.500
285.531 799.250
287.078 786.000
288.344 791.250
311.156 206.500
312.562 203.000
313.969 200.250
334.125 559.750
335.422 558.500
336.797 558.250
343.125 2680.250
347.578 1837.250
349.016 1810.250
350.406 1790.500
351.812 1771.250
353.219 1749.500
354.641 1726.000
356.047 1723.500
7.047 2218.750
9.875 2202.500
12.641 2188.500
14.047 2183.500
15.422 2180.500
16.844 2178.000
18.266 2177.750
19.641 2177.750
21.062 2179.250
22.438 2180.250
23.859 2180.750
28.016 2190.500
29.438 2195.500
30.859 2204.500
32.219 2218.000
33.609 2233.750
35.031 2251.750
36.438 2269.750
37.812 2287.000
39.250 2304.500
40.609 2327.500
42.047 2352.500
43.438 2377.000
44.828 2403.250
53.172 2614.250
57.047 905.000
58.516 887.750
59.922 886.000
61.328 893.750
81.781 590.250
83.391 579.000
84.625 571.000
86.000 565.250
87.672 561.000
88.969 556.750
90.484 554.000
91.922 553.000
93.062 553.500
94.500 555.000
101.328 579.250
102.922 589.000
104.125 602.500
144.562 1681.750
145.984 1642.500
183.688 196.250
253.734 196.750
267.281 483.000
270.109 492.250
276.250 1896.750
279.906 934.250
282.547 959.750
285.812 797.250
287.203 785.750
288.500 795.000
312.719 203.000
314.109 200.750
315.516 200.500
334.125 559.500
335.562 557.750
336.984 556.250
346.391 1868.500
347.781 1831.750
349.203 1806.500
350.578 1787.250
351.984 1769.000
353.391 1748.000
354.859 1723.500
356.219 1729.750
5.844 2209.750
10.031 2206.000
11.406 2187.250
12.812 2185.500
14.219 2184.500
15.641 2182.250
17.000 2180.500
18.406 2178.250
19.797 2176.500
21.188 2178.250
22.609 2180.750
24.016 2181.750
28.172 2190.250
29.594 2197.000
31.000 2205.750
32.375 2218.750
33.734 2236.750
35.203 2254.750
36.578 2273.000
37.984 2290.250
39.359 2305.500
40.781 2329.250
42.172 2357.000
43.578 2381.500
44.984 2366.000
53.328 2617.750
57.250 900.250
58.562 887.250
60.000 886.750
61.484 895.750
81.969 588.500
83.375 578.250
84.844 570.250
86.156 564.250
87.797 560.000
89.062 556.250
90.516 554.000
91.875 552.750
93.234 553.250
94.641 555.000
101.656 579.750
103.000 589.000
104.328 603.500
144.562 1680.750
146.016 1642.000
183.641 196.000
275.953 1902.750
280.891 935.250
282.266 958.500
285.422 801.250
286.891 786.250
295.422 2237.000
312.406 205.000
313.812 200.000
334.016 559.750
335.438 558.500
336.812 558.250
343.125 2682.250
347.594 1836.750
348.969 1810.000
350.375 1790.250
351.766 1771.000
353.188 1749.750
354.609 1727.500
356.016 1724.750
7.062 2218.750
9.844 2202.500
12.641 2188.000
14.047 2183.500
15.438 2180.750
16.844 2178.250
18.219 2178.000
19.641 2177.500
21.016 2178.750
22.422 2180.000
23.844 2180.500
28.062 2190.250
29.453 2195.750
30.844 2204.500
32.266 2218.500
33.625 2234.500
35.031 2251.500
36.453 2269.500
37.812 2286.750
39.219 2304.250
40.625 2327.000
42.016 2352.000
43.406 2377.250
44.781 2405.000
53.141 2613.250
57.047 904.750
58.406 887.500
59.859 885.750
61.266 895.500
81.828 590.250
83.250 578.750
84.594 570.750
86.156 565.250
87.469 561.000
89.031 556.750
90.344 554.000
91.750 553.000
93.219 553.500
94.562 555.000
101.484 579.000
102.672 588.000
104.016 601.500
144.500 1681.000
145.938 1641.500
183.531 196.000
266.875 483.500
268.234 487.750
269.547 491.500
275.797 1906.000
277.172 1886.250
280.812 932.250
285.250 803.500
286.641 786.750
287.984 787.500
295.234 2246.250
313.172 200.000
335.359 558.500
336.578 557.250
341.594 2706.000
342.984 2685.000
344.422 2662.500
347.422 1838.500
348.859 1811.000
350.250 1791.250
351.656 1773.250
353.031 1751.500
354.484 1727.750
355.891 1717.250
6.922 2228.750
9.719 2202.250
12.531 2187.000
13.906 2183.250
15.344 2180.750
16.750 2178.500
18.109 2178.000
19.547 2177.250
20.922 2178.500
22.312 2180.750
23.734 2180.500
27.938 2190.250
29.312 2197.000
30.750 2204.750
32.109 2217.250
33.516 2234.250
35.016 2251.750
36.406 2269.750
37.797 2286.000
39.172 2303.250
40.609 2327.000
42.000 2351.500
43.391 2377.000
44.781 2404.750
53.188 2614.000
57.062 904.500
58.484 887.250
59.844 885.500
61.328 893.500
81.812 590.250
83.312 578.750
84.719 570.500
86.000 565.250
87.531 561.000
88.875 556.750
90.250 554.000
91.797 553.000
93.000 553.500
94.531 555.000
101.453 579.000
102.844 588.000
104.000 601.500
144.469 1682.250
145.938 1642.250
183.484 196.000
268.047 485.250
269.266 490.250
275.531 1913.750
276.938 1887.000
280.578 932.250
281.828 948.750
284.969 804.250
286.375 790.000
287.703 786.500
311.969 204.500
313.375 202.500
333.531 559.500
334.953 559.000
336.125 557.750
341.125 2726.500
342.578 2729.250
346.984 1852.750
348.422 1823.000
349.797 1800.250
351.234 1779.500
352.609 1760.750
354.062 1739.000
355.469 1716.250
6.406 2223.000
9.234 2205.000
12.062 2188.750
13.453 2181.250
16.250 2179.750
17.672 2179.500
19.062 2176.250
20.484 2175.250
21.875 2177.000
23.281 2180.250
24.656 2183.250
28.859 2193.750
30.234 2202.500
31.672 2213.500
33.078 2226.750
34.453 2243.750
35.922 2263.750
37.312 2281.500
38.734 2298.500
40.125 2316.250
41.516 2340.250
42.938 2368.750
44.328 2393.500
52.703 2603.750
57.953 891.750
59.391 887.500
60.766 891.250
81.438 595.500
82.766 582.750
84.109 573.750
85.547 566.500
87.062 561.500
88.469 557.750
89.766 554.750
91.312 553.000
92.672 553.500
93.953 554.000
95.422 558.750
99.625 568.000
100.875 576.250
102.422 584.750
103.672 595.750
105.016 611.750
121.375 2644.500
122.766 2637.500
124.172 2630.000
145.516 1649.250
174.875 224.250
252.812 200.000
253.953 200.500
270.172 493.500
276.594 1891.750
280.141 931.250
281.516 940.250
282.922 960.000
286.125 792.750
287.438 787.750
288.812 799.500
311.578 205.250
312.984 203.000
313.750 201.000
334.281 559.250
335.734 558.000
337.250 556.750
340.734 2736.750
346.562 1865.500
347.953 1828.750
349.406 1803.500
350.781 1783.750
352.172 1766.250
353.625 1745.250
355.000 1722.000
356.359 1733.500
5.969 2218.500
8.797 2210.250
10.172 2198.750
11.641 2191.000
15.781 2182.750
17.219 2177.250
18.594 2176.750
19.984 2175.500
21.391 2176.500
22.797 2178.750
24.188 2181.000
28.391 2189.750
29.797 2198.500
31.203 2209.750
32.578 2221.250
33.969 2236.250
35.406 2254.500
36.797 2273.750
38.188 2291.750
39.578 2309.500
41.016 2333.000
42.391 2360.250
43.781 2385.250
52.125 2589.000
53.531 2620.750
57.453 898.750
58.875 887.500
60.172 888.000
61.625 897.750
82.094 587.500
83.531 577.750
85.109 569.250
86.516 563.750
87.984 559.500
89.359 555.750
90.797 553.750
92.141 552.750
93.500 553.000
94.844 555.000
101.703 581.250
103.141 590.750
104.547 605.000
144.906 1667.250
146.281 1638.000
175.500 224.750
183.875 196.000
269.750 495.250
276.062 1903.000
281.062 937.000
282.328 960.500
285.578 801.500
286.906 786.000
288.266 788.250
313.859 200.000
333.891 559.750
335.203 558.250
336.703 557.250
341.656 2706.500
343.031 2684.000
347.484 1838.250
348.906 1810.750
350.297 1790.750
351.703 1772.500
353.141 1751.500
354.531 1727.750
355.969 1724.000
6.938 2227.750
9.766 2203.000
12.547 2187.500
13.953 2183.000
15.328 2180.750
16.750 2178.750
18.125 2178.250
19.562 2177.500
20.922 2178.500
22.328 2180.750
23.734 2180.500
27.953 2190.500
29.328 2196.750
30.719 2205.000
32.141 2217.750
33.531 2234.250
34.984 2251.500
36.359 2268.750
37.734 2285.000
39.125 2303.000
40.547 2327.000
41.922 2351.750
43.328 2375.750
44.734 2401.000
53.094 2613.750
57.000 904.750
58.375 888.000
59.891 886.500
61.156 893.750
81.781 591.000
83.234 579.500
84.781 570.750
86.156 565.250
87.391 561.000
88.875 556.750
90.297 554.000
91.688 553.000
93.172 553.500
94.547 554.750
101.328 579.000
102.906 588.000
104.188 601.500
144.578 1681.750
145.938 1642.000
183.656 196.000
269.766 495.250
276.000 1902.500
280.969 935.500
282.297 959.000
285.391 801.250
286.906 785.750
288.266 788.000
295.484 2219.250
313.844 200.000
333.984 559.750
335.297 558.500
336.703 557.500
343.094 2682.750
347.547 1836.500
349.000 1810.000
350.406 1790.500
351.781 1771.000
353.234 1750.000
354.641 1726.750
356.031 1723.250
7.047 2218.750
9.875 2202.500
12.641 2187.500
14.031 2183.000
15.422 2180.750
16.828 2178.500
18.219 2178.000
19.609 2177.500
21.000 2178.500
22.406 2179.750
23.812 2180.500
28.016 2190.500
29.422 2195.750
30.812 2204.000
32.188 2217.750
33.594 2234.250
35.062 2251.500
36.453 2269.750
37.812 2287.250
39.250 2304.500
40.656 2327.000
42.016 2351.500
43.438 2376.750
