# angle_deg distance_mm
179.156 2242.250
180.578 2224.000
182.000 2208.000
183.469 2198.250
184.922 2174.500
186.328 2153.250
187.781 2147.500
196.188 2612.000
197.672 2615.000
199.078 2618.750
200.484 2634.750
201.938 2641.750
203.375 2649.500
206.203 2660.750
211.750 458.250
220.625 190.000
232.562 156.750
233.984 155.250
235.422 154.250
236.828 153.250
238.250 152.250
239.688 151.750
241.109 151.250
242.531 151.000
243.984 151.250
245.734 151.500
246.828 151.500
248.266 152.000
249.719 153.000
251.156 154.000
252.578 155.000
254.016 156.250
277.266 331.250
278.906 329.250
282.016 303.750
304.234 248.750
305.953 252.500
311.812 455.750
313.312 458.250
314.766 459.750
316.016 461.000
317.719 463.000
319.047 466.750
320.547 471.500
321.781 477.500
323.281 484.000
324.703 491.250
325.812 499.250
327.453 508.500
328.672 517.250
330.156 526.500
331.625 533.500
332.828 542.000
339.688 272.500
341.297 265.750
342.797 261.500
344.797 260.000
345.953 260.500
346.953 263.000
356.312 472.250
357.719 474.000
4.875 481.000
6.219 475.000
7.609 472.250
9.219 471.000
10.469 472.250
11.844 479.250
18.062 2208.500
23.234 971.500
24.625 959.500
26.078 953.500
27.484 945.250
28.922 944.750
30.422 944.500
31.875 952.250
33.297 951.500
34.719 936.000
36.281 929.000
41.891 1053.500
44.766 995.500
46.297 972.000
47.672 949.250
49.141 926.500
50.750 903.750
52.156 883.750
53.594 868.000
55.156 851.500
56.609 833.750
57.953 819.500
59.422 806.000
61.125 792.000
62.453 781.000
63.969 771.250
65.500 760.500
66.984 750.250
68.422 740.500
69.875 733.000
71.281 727.000
75.656 713.750
77.078 700.250
78.625 695.500
80.156 691.750
81.484 687.750
82.984 685.000
84.328 682.500
85.797 680.000
87.203 673.750
88.703 671.750
90.109 674.500
91.547 672.500
92.938 670.250
94.359 670.000
95.766 671.250
97.328 671.750
98.781 673.500
100.094 675.750
101.594 677.500
103.094 679.750
104.531 682.750
105.812 685.750
107.312 688.750
108.625 693.000
110.047 697.750
111.484 702.000
112.938 707.250
114.359 714.250
115.750 721.250
117.203 728.250
118.625 735.000
120.000 743.250
121.469 753.250
122.812 763.000
124.266 772.750
125.562 781.500
126.953 793.750
128.453 808.500
129.922 821.250
131.250 833.250
132.688 849.500
134.094 866.500
135.484 882.500
136.797 901.000
138.344 902.500
139.766 892.750
143.750 1014.500
145.250 1041.250
146.547 1070.750
148.000 1103.750
180.188 2236.250
181.641 2219.000
183.062 2201.250
184.516 2191.250
185.922 2171.000
187.391 2150.250
193.078 2118.250
197.266 2599.500
198.641 2613.500
201.547 2634.250
202.969 2646.750
204.391 2628.000
205.812 2637.000
223.078 197.250
232.172 158.250
233.594 157.500
235.016 156.250
236.453 155.500
237.875 155.250
239.297 155.000
241.062 154.750
242.156 154.000
243.562 153.500
245.016 153.500
246.438 153.500
247.875 153.500
249.312 154.250
250.734 155.500
252.156 156.500
259.328 165.000
276.844 331.500
278.125 330.250
279.797 328.000
312.812 458.500
314.297 459.500
315.578 460.750
316.984 462.750
318.516 466.750
320.062 473.000
321.422 479.000
322.797 484.250
324.250 491.500
325.609 499.000
326.953 506.000
328.250 515.500
329.750 525.750
331.031 534.750
332.453 540.000
340.406 273.000
341.703 265.500
342.734 260.000
343.938 258.000
345.688 258.500
346.531 260.500
355.547 470.000
357.156 471.000
2.875 479.500
4.125 481.000
5.672 472.500
7.172 469.250
8.609 468.000
10.000 467.750
11.562 472.250
16.094 2202.000
17.562 2205.000
18.969 2210.500
25.578 953.500
27.016 950.000
28.469 943.500
29.828 943.250
31.266 944.750
32.719 945.000
34.234 938.750
35.688 929.500
37.203 926.750
42.750 1022.250
44.234 992.750
45.734 966.000
47.156 942.250
48.672 919.250
50.141 895.250
51.594 874.500
53.125 855.500
54.625 836.500
55.984 820.000
57.469 804.500
58.953 789.250
60.438 776.500
62.016 764.750
63.359 752.250
64.828 741.750
66.266 732.750
67.719 723.750
69.297 715.750
70.750 707.000
72.094 698.000
73.531 692.250
75.203 680.250
76.547 674.000
78.016 673.250
79.406 667.500
80.938 664.000
82.375 660.250
83.859 656.250
85.250 652.500
86.516 650.250
88.000 648.750
89.438 647.250
90.891 646.250
92.469 644.250
93.750 642.750
95.156 643.250
96.578 644.000
97.984 644.500
99.484 646.250
100.828 647.250
102.344 649.000
103.734 651.500
105.172 654.000
106.641 656.750
107.969 660.250
109.359 664.750
110.953 669.500
112.328 675.000
113.781 681.250
115.203 686.750
116.484 692.500
117.922 699.000
119.406 707.000
120.719 715.750
122.234 725.000
123.594 733.250
124.922 743.000
126.391 754.750
127.875 766.000
129.172 777.750
130.562 790.250
132.000 805.000
133.297 820.000
134.734 836.000
136.188 853.750
137.609 870.250
143.156 956.000
144.438 981.750
145.859 1008.750
147.281 1037.750
148.703 1067.500
173.953 1475.000
180.719 2222.500
182.156 2207.500
183.594 2196.500
185.000 2174.250
186.469 2160.000
187.906 2154.000
197.734 2608.500
199.188 2615.750
200.578 2631.500
202.000 2639.750
203.484 2648.500
206.344 2660.250
221.453 203.250
223.562 199.000
234.062 160.000
235.469 158.500
237.219 157.500
238.312 156.750
239.750 155.750
241.172 155.500
242.594 155.250
244.266 155.250
245.453 155.250
246.875 155.250
248.297 155.750
249.719 156.500
251.156 157.750
277.156 332.750
278.953 332.000
283.219 296.750
313.047 459.000
314.359 460.500
315.922 462.250
317.266 464.250
318.859 468.500
320.297 474.250
321.484 480.500
322.906 486.500
324.141 493.250
325.562 501.500
326.891 511.500
328.391 519.750
329.828 529.000
331.078 541.500
339.547 266.500
342.188 260.250
342.938 255.750
345.453 253.750
346.281 255.250
348.266 258.000
356.109 466.250
357.297 467.250
4.391 476.000
5.875 469.500
7.422 466.250
8.656 464.000
10.094 464.750
11.641 469.250
16.297 2199.500
17.766 2201.000
19.172 2207.500
22.953 970.000
24.359 955.250
25.828 950.250
27.172 946.750
28.609 950.000
30.000 959.500
31.422 971.250
34.281 967.750
35.922 949.500
41.391 1081.500
44.328 1017.250
45.797 989.750
47.328 964.000
48.719 941.500
50.297 920.000
51.672 898.250
53.266 877.250
54.703 856.500
56.109 838.250
57.641 824.000
59.016 810.000
60.578 793.500
62.000 780.250
63.516 771.250
64.906 759.000
66.422 747.250
67.875 738.500
69.312 730.500
70.812 722.500
72.250 713.750
76.594 698.750
78.188 686.000
79.562 681.250
81.000 677.000
82.375 673.750
83.969 670.750
85.359 666.250
86.828 661.250
88.297 658.500
89.734 657.250
91.172 655.500
92.453 655.500
93.922 655.000
95.359 654.000
96.906 654.250
98.250 654.000
99.734 654.750
101.125 657.000
102.469 659.500
103.922 660.500
105.484 660.750
106.812 662.500
108.234 666.500
109.641 672.000
111.031 676.750
112.422 681.750
113.984 685.750
115.359 690.250
116.672 696.750
118.266 703.750
119.625 711.250
120.953 720.250
122.344 728.500
123.891 736.750
125.188 747.000
126.562 757.250
128.031 767.250
129.438 778.250
130.922 791.250
132.141 805.250
133.562 819.500
134.922 835.250
136.359 852.000
137.781 868.750
139.109 885.750
143.344 951.250
144.750 976.250
146.141 1003.000
147.531 1029.750
148.906 1058.500
150.281 1091.500
151.672 1126.500
174.281 1464.750
175.672 1453.000
181.047 2223.250
182.516 2209.500
183.922 2200.250
185.359 2186.000
186.812 2169.000
188.250 2154.750
198.109 2598.250
199.531 2612.250
200.984 2629.750
202.375 2640.250
203.828 2652.250
206.656 2666.250
219.234 235.750
223.906 204.250
231.547 163.750
232.984 166.000
234.375 165.500
235.781 164.250
237.219 163.000
238.641 162.000
240.062 161.000
241.500 160.500
242.922 160.250
244.344 159.750
245.766 159.750
247.203 160.500
248.609 161.000
250.047 161.500
251.469 162.750
252.891 164.000
254.312 165.250
255.750 166.750
277.734 334.500
279.172 338.000
312.281 458.750
313.422 460.500
315.016 462.000
316.500 464.000
317.781 467.000
319.203 471.750
320.500 478.250
321.984 484.250
323.234 490.000
324.625 497.750
325.969 507.500
327.516 516.000
328.797 524.500
330.328 534.000
331.531 545.250
339.844 271.500
340.344 264.000
342.266 257.000
343.125 253.750
346.609 253.500
346.531 255.500
356.516 465.500
357.969 467.250
5.016 471.250
6.562 465.750
7.875 463.500
9.297 463.250
10.625 466.750
11.953 474.250
16.844 2202.500
18.266 2204.250
19.703 2204.000
23.453 964.750
24.891 951.750
26.344 946.750
27.688 941.750
29.125 941.750
30.578 945.750
32.078 940.000
33.422 940.500
34.938 939.500
36.422 928.000
44.891 987.250
46.453 960.750
47.797 937.500
49.391 912.000
50.766 886.750
52.219 867.000
53.719 847.500
55.281 828.250
56.781 812.500
58.094 795.250
59.719 779.750
61.156 768.250
62.578 754.500
64.078 741.000
65.469 730.750
67.000 721.000
68.531 711.500
69.938 702.250
71.391 693.750
72.797 687.000
74.344 680.750
75.750 673.250
80.172 661.500
81.516 651.750
82.969 648.000
84.406 642.000
85.953 637.500
87.484 635.250
88.812 632.000
90.156 630.500
91.703 629.500
93.234 627.750
94.531 626.750
96.078 626.500
97.531 625.750
98.906 626.000
100.203 627.500
101.766 628.000
103.172 628.750
104.547 630.750
106.109 632.500
107.562 635.000
108.875 638.500
110.266 642.000
111.750 646.000
113.125 650.250
114.500 655.250
115.922 661.250
117.406 666.250
118.703 672.500
120.094 679.750
121.500 686.500
122.969 694.250
124.312 702.250
125.750 711.000
127.125 721.000
128.656 730.750
130.016 741.500
131.484 753.500
132.719 765.500
134.094 778.000
135.562 792.500
136.984 809.250
138.234 825.250
139.625 842.250
141.094 861.500
142.438 881.000
143.828 902.500
145.281 926.000
146.625 950.750
148.047 977.500
149.422 1006.000
150.812 1035.250
152.203 1066.000
161.922 1314.750
176.172 1444.250
181.531 2220.250
182.953 2202.750
184.391 2191.250
185.812 2172.000
187.266 2152.250
198.609 2600.500
200.047 2615.500
201.438 2634.750
202.828 2646.500
204.250 2653.000
205.719 2619.000
236.250 165.750
237.688 163.500
239.109 162.500
240.531 162.250
241.953 161.750
243.391 161.500
244.812 161.500
246.234 161.500
247.672 161.500
249.094 161.750
250.516 162.250
251.938 163.250
253.375 165.000
254.797 166.250
256.219 167.750
257.641 169.500
258.625 171.500
279.719 341.500
311.156 458.000
312.516 460.500
313.797 461.750
315.219 464.750
316.875 468.250
318.141 472.750
319.375 477.500
320.828 483.250
322.219 490.500
323.656 499.000
325.156 506.500
326.531 514.750
327.906 522.000
329.219 531.000
330.625 543.750
331.922 557.000
339.094 266.750
340.922 260.000
343.203 255.250
343.703 253.000
345.281 253.500
346.812 255.500
355.562 464.250
356.938 465.000
358.125 469.500
2.578 478.000
4.031 477.750
5.484 469.500
6.953 465.000
8.172 463.500
9.750 464.000
11.109 468.000
17.188 2200.000
18.609 2206.250
25.250 950.000
26.641 944.750
28.094 938.000
29.547 935.750
30.906 943.750
33.844 943.250
35.203 929.500
36.703 922.000
45.312 961.750
46.812 934.750
48.281 909.750
49.797 885.000
51.281 861.000
52.656 840.500
54.109 821.750
55.594 803.250
57.156 786.250
58.547 771.250
60.141 756.500
61.500 742.750
63.031 731.250
64.484 719.250
65.984 707.750
67.375 698.500
68.953 689.750
70.453 681.500
71.844 671.750
73.344 663.000
74.719 656.750
76.312 650.500
77.734 644.000
79.219 638.250
80.656 633.750
82.125 629.500
83.578 624.250
84.984 619.750
86.422 616.000
87.797 613.250
89.312 611.000
90.797 608.750
92.094 606.750
93.594 605.500
94.938 605.500
96.484 605.500
98.000 605.000
99.344 605.000
100.750 605.250
102.172 606.250
103.703 608.000
104.953 609.000
106.500 611.000
107.766 613.750
109.328 616.000
110.547 619.000
112.000 622.750
113.500 626.500
114.812 630.500
116.344 634.500
117.656 640.250
119.250 646.750
120.484 654.000
121.891 660.750
123.375 667.500
124.781 676.500
126.266 684.750
127.516 692.750
129.000 701.750
130.328 713.250
131.844 725.000
133.062 735.750
134.562 748.250
135.984 762.000
137.234 776.250
138.625 791.750
140.156 807.750
141.422 824.750
142.906 844.750
144.219 865.250
145.703 886.250
147.078 910.750
148.375 936.250
149.766 962.000
151.234 989.250
152.625 1018.750
176.516 1422.250
181.859 2220.500
183.297 2203.750
184.703 2186.750
186.156 2165.750
187.578 2151.500
198.906 2604.000
200.281 2619.000
208.953 2318.250
237.578 174.750
239.016 173.250
240.438 173.000
242.375 171.000
243.797 166.250
245.234 162.000
246.672 160.750
248.094 161.500
249.531 162.000
250.953 162.500
252.375 163.500
253.812 165.000
255.250 166.750
277.500 340.750
278.375 341.000
283.078 304.500
302.391 261.250
311.500 462.000
312.984 464.750
314.219 469.000
315.906 472.250
317.250 475.250
318.547 479.500
320.047 485.250
321.359 492.500
322.672 501.750
324.031 510.000
325.391 516.750
326.984 523.250
328.406 532.750
329.562 544.750
331.109 557.750
338.156 267.750
340.609 260.500
342.562 254.500
342.656 252.000
346.125 251.750
345.562 253.000
359.953 507.750
3.016 480.000
4.531 469.000
5.828 464.000
7.375 462.250
8.938 462.500
10.344 464.750
11.609 471.250
14.828 2222.000
16.266 2200.750
17.703 2201.000
25.688 945.750
27.203 945.250
28.531 955.000
44.344 1016.750
47.281 959.500
50.297 902.250
51.797 880.000
53.266 858.750
54.672 838.000
56.156 819.750
57.719 802.500
59.250 785.750
60.625 769.750
62.141 754.500
63.531 741.250
65.062 730.000
66.500 718.750
68.031 708.000
69.469 698.750
70.891 689.000
72.484 680.250
73.969 671.250
75.281 662.750
76.766 656.000
81.266 637.750
82.719 627.000
84.156 622.750
85.578 624.750
86.984 621.250
88.422 617.250
89.844 614.500
91.281 612.750
92.656 611.000
94.219 609.500
95.641 608.250
97.078 606.750
98.562 605.750
99.953 605.000
101.344 604.750
102.797 606.750
104.266 608.000
105.625 608.750
107.156 610.500
108.453 612.500
109.906 615.000
111.438 617.250
112.828 620.250
114.141 624.250
115.703 628.000
116.938 632.000
118.406 637.500
119.953 643.250
121.203 649.000
122.609 655.000
124.000 661.750
125.547 669.000
127.000 678.000
128.328 686.750
129.766 694.250
131.141 704.500
132.547 716.500
133.891 727.500
135.391 738.250
136.703 750.750
138.062 765.000
139.578 778.500
140.891 794.000
142.359 812.000
143.672 828.000
145.047 847.250
146.531 868.250
147.797 888.500
149.188 913.000
150.578 940.000
151.969 966.750
153.453 993.000
154.828 1022.500
182.625 2204.000
184.047 2198.250
185.469 2182.250
186.922 2163.500
192.594 2135.250
198.203 2601.250
199.641 2613.750
205.359 2653.250
209.703 2327.000
215.125 461.750
238.344 181.250
239.781 181.000
241.203 179.750
242.641 180.000
244.062 179.250
245.500 178.500
248.859 170.750
250.297 169.500
251.719 170.750
253.156 171.250
254.078 172.500
255.500 174.250
256.938 176.000
279.078 352.250
310.953 470.000
312.094 472.000
313.828 475.250
314.969 478.750
316.562 482.000
317.906 485.750
319.422 491.500
320.547 499.000
321.891 508.250
323.516 516.250
324.969 522.750
326.234 528.750
327.594 538.500
329.062 549.750
338.672 269.000
341.797 254.000
343.906 250.500
343.922 250.000
346.688 251.000
357.766 506.750
359.328 507.500
0.859 493.750
3.859 467.750
5.266 462.500
6.578 460.000
8.094 459.000
9.656 461.000
11.016 466.500
15.609 2206.500
17.047 2201.250
18.438 2196.750
23.594 945.000
25.016 942.750
26.453 942.000
27.859 945.250
46.672 973.250
48.156 945.250
49.578 918.500
51.094 892.750
52.578 870.000
53.969 848.250
55.578 825.750
57.000 805.750
58.438 787.250
59.938 772.000
61.547 757.500
62.906 743.000
64.469 731.250
65.844 719.750
67.344 708.500
68.891 698.250
70.234 688.000
71.766 678.500
73.234 669.750
74.766 660.000
76.188 652.500
80.406 641.250
81.891 629.250
83.438 620.750
84.922 615.250
86.234 614.000
87.734 610.250
89.047 608.250
90.672 606.500
92.000 604.000
93.547 602.000
94.844 599.750
96.297 598.750
97.891 597.500
99.156 596.500
100.703 596.250
102.000 596.750
103.562 597.500
105.047 597.750
106.297 599.000
107.703 601.000
109.297 603.250
110.719 605.500
112.094 607.750
113.484 610.500
114.844 614.000
116.234 618.000
117.750 622.750
119.172 628.000
120.469 632.500
121.938 639.000
123.406 645.000
124.906 651.250
126.188 659.000
127.594 666.500
128.953 676.000
130.375 685.000
131.859 694.000
133.266 704.000
134.625 715.000
136.016 728.000
137.297 740.000
138.766 752.750
140.250 767.250
141.578 782.500
142.891 799.750
144.312 816.750
145.672 833.750
147.078 855.250
148.469 878.250
149.875 901.000
151.312 925.500
152.734 952.500
154.062 980.500
155.359 1009.750
158.172 1077.750
174.688 1978.750
184.562 2188.250
186.016 2178.000
187.438 2164.250
188.875 2149.000
198.734 2594.500
200.141 2613.500
207.328 2651.750
210.297 2329.750
216.922 469.500
240.312 191.250
241.500 192.250
243.172 190.250
246.031 179.250
247.453 179.000
248.875 179.500
250.312 179.500
251.734 180.500
253.172 181.500
254.594 182.500
256.016 184.250
279.641 366.000
282.656 322.500
308.656 472.500
310.000 478.500
311.328 479.250
312.797 478.750
314.047 481.750
315.406 488.000
316.953 492.500
318.297 495.500
319.703 503.000
321.219 514.250
322.500 523.250
323.875 529.750
325.422 535.250
326.766 545.000
328.078 556.750
329.359 565.750
340.156 251.750
342.422 247.750
343.812 246.750
344.078 248.000
346.266 250.250
354.219 483.750
355.594 494.750
356.859 506.500
358.422 507.000
359.750 495.750
3.016 469.000
4.484 463.500
5.734 460.000
7.422 458.750
8.812 460.250
9.984 465.250
14.766 2195.000
17.656 2204.000
22.891 945.750
24.203 941.500
25.766 938.750
27.141 940.750
45.859 970.000
47.297 941.500
50.406 884.250
51.812 861.000
53.297 839.000
54.703 818.500
56.234 798.250
57.828 779.250
59.188 764.500
60.719 748.500
62.141 734.000
63.641 720.250
65.078 706.500
66.531 695.000
68.125 685.250
69.594 676.500
70.969 666.500
72.453 657.250
73.859 648.500
75.438 640.000
76.891 632.750
78.266 621.500
81.328 596.750
82.750 597.000
84.219 599.000
85.641 602.250
87.016 598.250
88.375 594.000
89.938 590.750
91.391 589.250
92.719 587.500
94.328 584.500
95.750 583.000
97.031 582.750
98.594 582.750
100.109 582.000
101.312 580.750
102.906 581.250
104.219 582.750
105.750 583.500
107.219 584.500
108.641 586.500
109.875 588.500
111.531 590.500
112.859 593.500
114.312 597.000
115.578 600.750
117.016 605.250
118.406 609.500
119.938 614.250
121.234 620.250
122.766 626.000
124.094 632.000
125.594 638.750
126.922 646.500
128.375 654.500
129.859 662.000
131.234 671.500
132.484 682.000
133.922 692.500
135.266 703.500
136.656 715.250
138.156 727.500
139.531 740.000
140.828 755.500
142.219 771.000
143.750 786.250
145.125 804.250
146.406 822.500
147.906 843.000
149.188 865.250
150.656 888.500
152.016 915.000
153.438 941.250
154.750 969.250
185.312 2188.750
186.781 2180.250
188.188 2165.750
189.625 2150.250
205.328 2275.000
211.016 2334.750
213.797 2745.000
219.297 474.750
220.562 470.750
232.906 228.500
235.266 225.000
243.859 192.250
245.281 192.500
246.719 192.250
248.125 192.000
249.562 191.750
250.984 191.750
252.422 192.000
253.844 192.500
255.250 193.000
256.688 194.250
258.125 196.250
259.547 198.250
260.984 200.500
278.719 376.750
290.953 278.500
293.016 278.250
321.594 531.750
323.125 541.500
324.484 546.250
325.766 555.500
327.203 566.250
328.672 568.500
329.859 575.000
340.406 252.000
341.359 246.250
342.719 244.500
345.250 244.750
345.562 246.500
354.719 495.250
356.078 506.500
1.984 469.500
3.406 463.500
4.969 460.750
6.500 459.250
7.719 459.250
9.156 461.750
13.938 2213.250
15.344 2207.250
16.797 2202.500
18.203 2202.500
22.031 945.750
23.469 938.250
24.812 935.000
26.328 934.750
27.688 944.250
47.844 953.250
49.266 926.250
50.797 900.750
52.188 876.500
53.734 853.000
55.250 830.500
56.625 812.500
58.141 795.000
59.703 776.750
61.109 761.500
62.641 747.250
64.125 734.750
65.562 723.750
66.969 710.000
68.484 697.500
70.047 689.250
71.453 679.750
72.984 670.250
74.266 661.250
75.734 653.750
77.312 646.750
78.828 640.500
80.250 635.000
81.594 629.250
83.062 624.750
84.672 619.500
86.109 614.500
87.547 612.000
88.844 609.250
90.406 606.750
91.766 604.250
93.281 602.000
94.828 600.250
96.062 598.750
97.547 597.500
99.094 596.750
100.422 597.000
101.969 597.000
103.312 597.500
104.828 598.750
106.172 600.250
107.516 602.000
109.125 603.500
110.469 605.250
111.875 608.000
113.250 612.250
114.656 616.250
116.156 619.250
117.547 623.250
118.984 628.000
120.375 633.500
121.766 640.000
123.219 646.500
124.641 653.750
126.078 661.750
127.516 668.750
128.844 677.250
130.234 687.250
131.578 695.750
132.906 705.500
134.391 717.750
135.812 729.000
137.078 740.750
138.609 755.500
139.938 770.250
141.250 784.250
142.641 800.250
144.109 817.750
145.547 834.750
146.891 855.250
148.281 877.000
149.672 899.500
151.078 923.750
152.406 950.000
153.828 978.750
155.219 1008.250
164.844 1296.250
177.328 2032.500
185.875 2202.750
187.328 2190.000
188.750 2167.500
190.203 2152.750
205.859 2346.750
208.625 2657.250
211.547 2383.250
212.969 2354.750
215.750 2761.750
221.156 483.000
222.734 481.500
231.656 265.000
247.281 207.250
248.719 206.500
250.141 205.750
251.562 205.500
253.000 205.500
253.797 206.000
255.844 207.000
257.281 207.500
258.750 208.250
259.172 210.000
261.609 212.500
263.031 215.250
264.453 218.250
278.812 392.500
280.281 396.250
291.609 298.500
320.781 537.750
322.250 546.750
323.594 555.250
325.094 563.750
326.297 572.250
327.891 579.000
339.938 246.000
341.094 243.500
344.016 243.250
344.844 243.750
346.953 246.500
354.156 494.000
355.469 508.000
1.562 469.000
2.938 462.750
4.422 459.250
5.688 458.250
7.328 458.250
8.594 460.250
10.047 469.000
13.203 2214.250
14.656 2209.250
16.062 2202.750
17.516 2201.750
21.234 952.750
22.766 936.500
24.062 937.250
25.578 936.500
47.000 1011.250
48.469 981.500
51.438 925.250
52.969 902.000
54.422 878.750
55.938 856.000
57.344 835.000
58.891 817.500
60.453 799.750
61.922 782.250
63.281 768.000
64.766 755.250
66.266 743.000
67.656 732.000
69.281 719.750
70.766 707.250
72.234 698.250
73.609 690.000
75.125 682.000
76.625 674.750
78.031 666.750
79.469 659.500
80.969 654.000
82.438 647.750
83.766 641.500
85.188 636.750
86.703 633.000
88.172 629.500
89.766 626.250
91.109 623.250
92.562 620.500
93.938 620.000
95.391 619.250
96.828 617.250
98.375 616.750
99.719 616.000
101.188 615.500
102.562 615.250
104.047 615.500
105.500 617.250
106.984 619.500
108.453 621.500
109.625 624.000
111.125 626.500
112.609 628.750
114.062 631.500
115.438 635.250
116.766 639.250
118.328 644.500
119.656 651.250
121.031 656.750
122.422 662.250
123.844 669.250
125.234 677.250
126.797 684.500
128.156 691.500
129.547 699.750
131.031 709.500
132.312 720.250
133.641 731.250
135.156 742.250
136.500 754.000
137.812 767.250
139.234 781.000
140.688 796.750
142.109 814.500
143.484 830.250
144.797 847.000
146.359 852.750
150.469 935.750
151.750 960.000
153.141 985.750
154.641 1013.250
157.438 1079.500
178.250 2011.750
181.375 1439.000
186.750 2211.750
188.203 2196.250
189.594 2182.500
191.047 2165.750
192.484 2155.250
208.109 2318.250
213.766 2347.250
216.531 2760.250
217.969 2760.750
223.234 492.500
226.594 454.250
227.641 455.000
237.719 250.250
240.203 244.750
240.562 240.500
243.297 235.500
249.953 223.750
251.438 222.750
252.312 222.250
255.203 222.250
256.625 222.500
258.062 223.500
259.500 224.250
259.344 225.250
279.375 405.250
281.094 410.750
292.109 311.000
293.422 303.500
294.984 297.500
321.234 549.000
322.656 558.500
323.969 563.750
325.469 571.250
327.000 580.250
328.172 588.750
339.172 246.500
340.797 241.500
343.609 239.500
344.000 240.750
346.469 242.750
354.500 504.250
355.719 516.500
357.156 526.250
0.516 473.000
1.922 463.750
3.297 459.250
4.625 456.750
6.172 456.000
7.516 456.750
8.938 460.500
15.000 2203.500
16.453 2206.750
21.672 947.000
23.016 933.250
24.469 936.250
25.859 935.750
27.344 927.250
50.234 984.250
51.672 956.750
53.234 933.250
54.656 911.500
56.109 887.000
57.578 866.750
59.062 848.250
60.672 829.750
62.188 814.500
63.500 799.000
65.078 784.750
66.469 771.500
68.031 758.250
69.484 747.750
70.844 738.250
72.438 728.500
73.781 718.750
75.266 709.250
76.766 702.500
78.312 695.000
79.625 686.750
81.188 681.000
82.625 676.500
84.094 670.750
85.406 663.750
86.844 659.500
88.375 656.000
89.719 652.750
91.125 650.250
92.703 647.750
94.031 645.500
95.516 644.250
96.922 642.750
98.469 640.750
99.875 640.250
101.219 640.500
102.688 640.500
104.125 641.000
105.609 642.250
107.031 643.500
108.344 646.000
109.688 649.500
111.281 652.500
112.562 655.000
114.047 657.500
115.438 661.000
116.812 665.250
118.188 670.000
119.641 675.250
121.156 681.000
122.484 687.000
123.969 693.500
125.422 700.250
126.672 708.500
128.094 717.500
129.562 726.750
130.875 736.000
132.422 745.750
133.703 757.250
135.188 769.750
136.516 782.000
137.969 795.500
139.359 811.000
140.719 825.500
142.219 840.500
143.578 858.500
145.000 876.250
147.953 836.250
153.328 1017.500
156.078 1080.000
186.828 2214.250
188.234 2198.750
189.688 2185.000
191.125 2169.000
192.531 2158.500
193.953 2151.500
205.234 2637.000
208.094 2656.000
209.562 2666.000
210.953 2675.250
212.359 2687.750
215.297 2359.000
218.078 2772.250
219.500 2771.500
224.953 500.000
228.016 461.250
229.500 458.750
230.625 464.750
239.344 266.250
240.797 258.500
242.797 253.500
243.703 249.500
244.891 246.250
252.500 236.750
253.719 234.250
255.578 233.500
258.219 234.250
258.328 236.500
259.906 238.250
261.625 238.750
262.219 241.000
263.500 244.750
268.969 265.750
271.125 270.250
284.359 386.250
292.469 322.500
293.906 314.000
295.422 308.000
320.062 548.750
321.391 559.000
322.859 564.500
324.312 569.250
325.625 576.500
327.125 585.500
328.391 593.750
339.484 240.000
341.375 236.500
343.250 236.250
345.297 236.750
346.734 239.500
354.594 509.750
355.906 523.750
0.719 467.000
2.156 460.750
3.438 456.500
5.141 455.250
6.516 454.000
7.828 454.750
9.359 461.000
15.266 2206.500
16.688 2209.250
21.859 932.000
23.234 928.000
26.203 927.000
48.953 1082.750
51.906 1018.750
53.422 994.250
54.891 970.250
56.312 946.500
57.891 923.500
59.328 904.250
60.766 884.750
62.266 866.250
63.781 850.000
65.172 833.750
66.688 820.250
68.094 806.750
69.625 793.750
71.094 782.000
72.562 773.250
74.016 763.000
75.578 750.500
76.875 741.250
78.406 734.000
79.812 726.750
81.281 720.000
82.766 713.500
84.109 706.000
85.578 700.500
87.156 695.500
88.547 690.000
89.969 687.000
91.359 684.750
92.750 682.500
94.219 679.250
95.750 676.250
97.125 673.750
98.531 671.250
100.141 669.750
101.453 668.750
102.812 668.000
104.375 669.500
105.828 671.500
107.109 672.250
108.625 673.500
110.078 676.000
111.500 678.750
112.922 681.750
114.359 683.750
115.672 686.750
117.141 691.250
118.578 695.750
120.016 700.250
121.359 706.000
122.797 711.500
124.188 717.750
125.719 725.000
127.016 732.250
128.500 740.000
129.859 748.750
131.297 758.500
132.656 769.750
134.031 780.750
135.516 792.000
136.859 804.750
138.297 818.500
139.609 832.250
141.156 846.750
142.469 864.000
143.844 880.750
145.344 898.500
146.641 919.000
149.766 825.750
155.047 1066.750
157.797 1135.250
183.219 1451.500
188.609 2216.000
190.047 2204.500
191.484 2191.500
192.938 2177.250
194.375 2164.250
205.750 2622.500
207.188 2646.250
210.125 2334.500
215.859 2358.000
218.656 2768.250
220.062 2766.750
221.531 2745.500
226.781 508.250
229.859 471.250
231.125 468.000
232.656 471.500
241.125 283.000
244.422 268.000
245.297 263.750
246.703 259.500
249.906 255.750
255.062 251.250
257.656 248.250
258.172 248.250
258.328 248.500
259.797 250.250
260.938 252.250
263.156 253.000
264.547 255.500
269.672 276.250
270.844 280.750
271.812 284.250
282.844 428.250
292.625 335.250
294.328 326.250
295.938 318.000
319.266 551.250
320.906 561.750
322.281 567.500
323.594 571.750
325.031 576.750
326.484 585.500
327.766 594.250
340.953 236.500
343.172 235.750
344.594 236.000
